listing_id,date
8357,2009-07-19
8357,2009-07-23
8357,2009-07-28
8357,2009-07-31
8357,2009-08-04
8357,2009-08-05
8357,2009-08-09
8357,2009-08-13
8357,2009-08-14
8357,2009-08-17
8357,2009-08-21
8357,2009-08-22
8357,2009-08-23
8357,2009-08-24
8357,2009-08-26
8357,2009-08-30
8357,2009-09-01
8357,2009-09-16
8357,2009-09-20
8357,2009-09-27
8357,2009-09-28
8357,2009-10-04
8357,2009-10-05
8357,2009-10-12
8357,2009-10-19
8357,2009-10-29
8357,2009-11-05
8357,2009-11-08
8357,2009-11-14
8357,2009-11-16
8357,2009-11-22
8357,2009-11-24
8357,2009-11-25
8357,2009-11-29
8357,2009-12-06
8357,2009-12-15
8357,2009-12-20
8357,2009-12-30
8357,2009-12-31
8357,2010-01-03
8357,2010-01-04
8357,2010-01-06
8357,2010-01-07
8357,2010-01-10
8357,2010-01-18
8357,2010-01-21
8357,2010-01-23
8357,2010-02-17
8357,2010-02-18
8357,2010-02-26
8357,2010-02-28
8357,2010-03-02
8357,2010-03-05
8357,2010-03-08
8357,2010-03-14
8357,2010-03-16
8357,2010-03-17
8357,2010-03-30
8357,2010-04-07
8357,2010-04-09
8357,2010-04-12
8357,2010-04-15
8357,2010-04-16
8357,2010-04-18
8357,2010-04-24
8357,2010-05-02
8357,2010-05-07
8357,2010-05-11
8357,2010-05-23
8357,2010-05-26
8357,2010-05-28
8357,2010-05-29
8357,2010-05-31
8357,2010-06-01
8357,2010-06-06
8357,2010-06-11
8357,2010-06-16
8357,2010-06-17
8357,2010-07-20
8357,2010-07-21
8357,2010-07-22
8357,2010-07-30
8357,2010-08-05
8357,2010-08-08
8357,2010-08-21
8357,2010-08-23
8357,2010-08-26
8357,2010-08-27
8357,2010-08-28
8357,2010-08-30
8357,2010-09-06
8357,2010-09-07
8357,2010-09-08
8357,2010-09-11
8357,2010-09-17
8357,2010-09-20
8357,2010-09-21
8357,2010-09-27
8357,2010-10-05
8357,2010-10-08
8357,2010-10-09
8357,2010-10-12
8357,2010-10-13
8357,2010-10-16
8357,2010-10-18
8357,2010-10-22
8357,2010-10-25
8357,2010-10-28
8357,2010-10-31
8357,2010-11-02
8357,2010-11-04
8357,2010-11-06
8357,2010-11-08
8357,2010-11-10
8357,2010-11-18
8357,2010-11-22
8357,2010-11-25
8357,2010-12-01
8357,2010-12-06
8357,2010-12-13
8357,2010-12-20
8357,2010-12-23
8357,2010-12-29
8357,2010-12-31
8357,2011-01-01
8357,2011-01-07
8357,2011-01-08
8357,2011-01-10
8357,2011-01-13
8357,2011-01-15
8357,2011-01-16
8357,2011-01-18
8357,2011-01-27
8357,2011-02-01
8357,2011-02-02
8357,2011-02-22
8357,2011-02-23
8357,2011-03-05
8357,2011-03-07
8357,2011-03-11
8357,2011-03-14
8357,2011-03-18
8357,2011-03-21
8357,2011-03-24
8357,2011-03-28
8357,2011-03-30
8357,2011-04-04
8357,2011-04-05
8357,2011-04-06
8357,2011-04-11
8357,2011-04-16
8357,2011-04-18
8357,2011-04-22
8357,2011-04-25
8357,2011-04-26
8357,2011-04-27
8357,2011-05-02
8357,2011-05-05
8357,2011-05-10
8357,2011-05-14
8357,2011-05-16
8357,2011-05-20
8357,2011-05-21
8357,2011-05-23
8357,2011-05-25
8357,2011-05-27
8357,2011-05-30
8357,2011-06-02
8357,2011-06-04
8357,2011-06-06
8357,2011-06-16
8357,2011-06-17
8357,2011-06-20
8357,2011-06-24
8357,2011-06-25
8357,2011-06-27
8357,2011-06-30
8357,2011-07-01
8357,2011-07-07
8357,2011-07-11
8357,2011-07-14
8357,2011-07-18
8357,2011-07-25
8357,2011-07-27
8357,2011-08-01
8357,2011-08-03
8357,2011-08-05
8357,2011-08-06
8357,2011-08-08
8357,2011-08-10
8357,2011-08-11
8357,2011-08-16
8357,2011-09-03
8357,2011-09-06
8357,2011-09-07
8357,2011-09-10
8357,2011-09-16
8357,2011-09-18
8357,2011-09-20
8357,2011-09-21
8357,2011-09-24
8357,2011-10-02
8357,2011-10-04
8357,2011-10-07
8357,2011-10-11
8357,2011-10-16
8357,2011-10-17
8357,2011-10-22
8357,2011-10-24
8357,2011-10-25
8357,2011-10-26
8357,2011-10-27
8357,2011-10-29
8357,2011-11-01
8357,2011-11-01
8357,2011-11-07
8357,2011-11-16
8357,2011-11-21
8357,2011-12-01
8357,2011-12-19
8357,2011-12-20
8357,2012-01-02
8357,2012-01-09
8357,2012-01-18
8357,2012-01-28
8357,2012-01-30
8357,2012-02-02
8357,2012-02-03
8357,2012-02-06
8357,2012-02-13
8357,2012-02-14
8357,2012-02-27
8357,2012-03-01
8357,2012-03-05
8357,2012-03-10
8357,2012-03-17
8357,2012-03-19
8357,2012-03-24
8357,2012-03-26
8357,2012-04-04
8357,2012-04-12
8357,2012-04-13
8357,2012-04-21
8357,2012-04-28
8357,2012-05-01
8357,2012-05-06
8357,2012-05-23
8357,2012-05-27
8357,2012-05-30
8357,2012-06-01
8357,2012-06-02
8357,2012-06-06
8357,2012-06-09
8357,2012-06-12
8357,2012-06-14
8357,2012-06-20
8357,2012-06-26
8357,2012-06-29
8357,2012-06-30
8357,2012-07-05
8357,2012-07-09
8357,2012-07-23
8357,2012-07-28
8357,2012-07-31
8357,2012-08-03
8357,2012-08-04
8357,2012-08-07
8357,2012-08-11
8357,2012-08-13
8357,2012-08-15
8357,2012-08-16
8357,2012-08-17
8357,2012-08-22
8357,2012-08-25
8357,2012-08-29
8357,2012-09-01
8357,2012-09-04
8357,2012-09-05
8357,2012-09-08
8357,2012-09-10
8357,2012-09-13
8357,2012-09-17
8357,2012-09-18
8357,2012-09-20
8357,2012-09-22
8357,2012-09-25
8357,2012-09-26
8357,2012-09-29
8357,2012-10-01
8357,2012-10-02
8357,2012-10-03
8357,2012-10-05
8357,2012-10-08
8357,2012-10-09
8357,2012-10-13
8357,2012-10-15
8357,2012-10-17
8357,2012-10-22
8357,2012-10-24
8357,2012-10-26
8357,2012-10-27
8357,2012-10-29
8357,2012-10-31
8357,2012-11-02
8357,2012-11-03
8357,2012-11-05
8357,2012-11-10
8357,2012-11-12
8357,2012-11-18
8357,2012-11-19
8357,2012-11-22
8357,2012-11-28
8357,2012-11-29
8357,2012-12-01
8357,2012-12-03
8357,2012-12-04
8357,2012-12-06
8357,2012-12-08
8357,2012-12-11
8357,2012-12-17
8357,2012-12-21
8357,2012-12-24
8357,2012-12-27
8357,2012-12-30
8357,2013-01-01
8357,2013-01-03
8357,2013-01-05
8357,2013-01-07
8357,2013-01-08
8357,2013-01-09
8357,2013-01-14
8357,2013-01-15
8357,2013-01-17
8357,2013-01-19
8357,2013-01-22
8357,2013-01-26
8357,2013-02-02
8357,2013-02-04
8357,2013-02-11
8357,2013-02-14
8357,2013-02-16
8357,2013-02-18
8357,2013-02-19
8357,2013-02-26
8357,2013-03-01
8357,2013-03-02
8357,2013-03-04
8357,2013-03-06
8357,2013-03-11
8357,2013-03-12
8357,2013-03-18
8357,2013-03-20
8357,2013-03-25
8357,2013-04-01
8357,2013-04-06
8357,2013-04-08
8357,2013-04-09
8357,2013-04-10
8357,2013-04-16
8357,2013-04-17
8357,2013-04-22
8357,2013-04-23
8357,2013-04-24
8357,2013-04-25
8357,2013-04-29
8357,2013-04-30
8357,2013-05-01
8357,2013-05-03
8357,2013-05-06
8357,2013-05-07
8357,2013-05-09
8357,2013-05-10
8357,2013-05-11
8357,2013-05-13
8357,2013-05-15
8357,2013-05-18
8357,2013-05-20
8357,2013-05-21
8357,2013-05-23
8357,2013-05-25
8357,2013-05-27
8357,2013-05-29
8357,2013-06-03
8357,2013-06-07
8357,2013-06-11
8357,2013-06-12
8357,2013-06-15
8357,2013-06-17
8357,2013-06-18
8357,2013-06-20
8357,2013-06-22
8357,2013-06-24
8357,2013-06-25
8357,2013-06-27
8357,2013-06-28
8357,2013-06-29
8357,2013-07-02
8357,2013-07-06
8357,2013-07-09
8357,2013-07-11
8357,2013-07-13
8357,2013-07-15
8357,2013-07-16
8357,2013-07-19
8357,2013-07-23
8357,2013-07-25
8357,2013-07-26
8357,2013-07-29
8357,2013-08-02
8357,2013-08-03
8357,2013-08-05
8357,2013-08-07
8357,2013-08-08
8357,2013-08-12
8357,2013-08-20
8357,2013-08-26
8357,2013-08-27
8357,2013-08-29
8357,2013-08-31
8357,2013-09-03
8357,2013-09-06
8357,2013-09-09
8357,2013-09-11
8357,2013-09-16
8357,2013-09-17
8357,2013-09-19
8357,2013-09-21
8357,2013-09-23
8357,2013-09-24
8357,2013-09-27
8357,2013-09-30
8357,2013-10-02
8357,2013-10-04
8357,2013-10-05
8357,2013-10-07
8357,2013-10-08
8357,2013-10-09
8357,2013-10-11
8357,2013-10-12
8357,2013-10-14
8357,2013-10-15
8357,2013-10-18
8357,2013-10-21
8357,2013-10-22
8357,2013-10-25
8357,2013-10-28
8357,2013-11-03
8357,2013-11-06
8357,2013-11-07
8357,2013-11-08
8357,2013-11-15
8357,2013-11-16
8357,2013-11-21
8357,2013-11-27
8357,2013-11-30
8357,2013-12-02
8357,2013-12-05
8357,2013-12-08
8357,2013-12-10
8357,2013-12-14
8357,2013-12-15
8357,2013-12-16
8357,2013-12-19
